Nom_IRIS,lat,lon
Centre Ville,43.51608149356019,1.4994251283969624
Fontanelles,43.52297651208292,1.50413660281761
Rabaudy,43.51517531813198,1.511766604987051
Vic,43.51498985528432,1.523434543039494
Plaine Haute-Coteaux,43.509081773589436,1.491987529960474
Castelbiague,43.03551614709265,0.9273913636729982
Castelgaillard,43.35276666523709,0.9023663244172143
Centre,43.70077666071751,1.4333316270558092
L'Hers,43.687938152869535,1.4330851731591203
Gravemarelle,43.69126073332766,1.4433417011431744
Castelmaurou,43.68492600315895,1.5373673027080197
Castelnau-d'Estrétefonds,43.794468088475746,1.3619931207576468
Castelnau-Picampeau,43.30867502616386,1.014746754156989
Le Castéra,43.67074299698423,1.1448154519011686
Castéra-Vignoles,43.27662002596205,0.7818022100665699
Casties-Labrande,43.327732974391104,0.9940393878834074
Castillon-de-Larboust,42.739474485352666,0.5579452681670728
Castillon-de-Saint-Martory,43.13737490222322,0.850163075873381
Cathervielle,42.82299904657649,0.507858588555299
Caubiac,43.712767650637176,1.0742564133327397
Caubous,42.84674726677087,0.5213973610560666
Caujac,43.29492205280626,1.4576553930373604
Cazarilh-Laspènes,42.8024760535598,0.5812687779585389
Cazaril-Tambourès,43.17860598050026,0.5415661097403099
Cazaunous,42.98840566966452,0.724419359322677
Cazaux-Layrisse,42.871781445234056,0.5971844890088716
Cazeaux-de-Larboust,42.751738792588384,0.5325374986007788
Cazeneuve-Montaut,43.181321171853675,0.8620179426776675
Cazères,43.22114568009885,1.0932926946176182
Cépet,43.745954349239526,1.4362861086338465
Cessales,43.45762090876379,1.7445914558236257
Charlas,43.23476766152637,0.6921657630345336
Chaum,42.940670138391454,0.6651346825964353
Chein-Dessus,43.0050680279338,0.8751962197622781
Ciadoux,43.2541325973042,0.7418383819348062
Cier-de-Luchon,42.85557025844144,0.5868418670614871
Cier-de-Rivière,43.05822077557015,0.6266766422148863
Cierp-Gaud,42.912247954990015,0.6343660374807863
Cintegabelle,43.30653690657557,1.5355854437440086
Cirès,42.852643672827845,0.5092927578804982
Clarac,43.11398971350897,0.6166002207896351
Clermont-le-Fort,43.458346936537204,1.4428359725887319
Centre,43.609193182782896,1.331840663775008
Falcou-Fenassiers,43.6113379560395,1.3242517461338879
Prat-Couderc,43.61514948752284,1.336297984156279
Naurouze Nord,43.611689895283575,1.3452716954835686
Naurouze Sud,43.60735056214904,1.3443390215216675
Gare Lamartine,43.60495834310417,1.3319016712284857
Cabirol-Ramassiers,43.59797107141251,1.3422881129300765
En Jacca,43.60019827434197,1.3042163157666533
Perget Est,43.613580217179496,1.3156174553067201
Perget Ouest,43.61503057304875,1.3025623463929887
Naspe-Sélery-Mâconnais,43.62017490540476,1.3283484179842735
Garroussal,43.626262451240784,1.3225599590147463
Parc Aéronautique,43.62361202027767,1.3506300000878093
Cornebarrieu,43.648764229978575,1.3224342671883127
Corronsac,43.471464046864824,1.490266950180698
Coueilles,43.347017239232414,0.8789497914481049
Couladère,43.19656047718899,1.093363516967219
Couret,43.04930566224806,0.8174399080142931
Cox,43.76035728256812,1.0423679085315272
Centre,43.54066375908337,1.347007862084175
Agora,43.53359708279379,1.3560047002711055
Maurens,43.53679402698198,1.334068351066683
Francoy,43.54548793290912,1.3406486510234203
Quartier Périphérique,43.54916911325303,1.3408240100685687
Cuguron,43.10413714985067,0.516362714834146
Le Cuing,43.14686108871662,0.6116190522139909
Daux,43.68738208587213,1.2665850921630866
Deyme,43.48222190837099,1.5325141499579653
Donneville,43.47242698843557,1.5504659258697246
Drémil-Lafage,43.59133288274292,1.602694991787083
Drudas,43.76181498423441,1.0972933894047634
Eaunes,43.427471545865124,1.3587606141187791
Empeaux,43.53693633436076,1.0793207620654055
Encausse-les-Thermes,43.053209995059845,0.746777637881047
Eoux,43.27750392231164,0.8821428291042636
Centre Sud,43.51401509028525,1.5527885467148514
Périphérique Nord,43.524156997813,1.5526458380926211
Escanecrabe,43.27131329941355,0.7574042860010345
Espanès,43.450590731007004,1.4877989769314772
Esparron,43.26139996764217,0.8112764721664101
Esperce,43.29951302530188,1.4004779680161334
Estadens,43.033889881734936,0.8442062871930746
Estancarbon,43.10867473204931,0.781060505311439
Esténos,42.940533955585515,0.635120608885345
Eup,42.92629747543512,0.6850715665370676
Fabas,43.31196652642623,0.8927421134060569
Le Faget,43.565015088445136,1.8258812123116108
Falga,43.48009330589641,1.8472620216007722
Le Fauga,43.399105668401965,1.294009351394014
Fenouillet,43.6843255330879,1.3906299704374105
Figarol,43.085877380011695,0.905371317151697
Flourens,43.59775728415001,1.5535305971538753
Folcarde,43.405246565162265,1.7962037776948565
Fonbeauzard,43.67977992056803,1.436267911158775
Trépadé,43.52699235688011,1.2469077012578766
Béouzo,43.5389722600443,1.2144223788244743
Cantelauze,43.54546623321551,1.2379143448514074
Fontenilles,43.5552446227233,1.197113654077126
Forgues,43.431417325810585,1.0431903671239093
Fos,42.86063885569239,0.7474308729882717
Fougaron,42.981253080731015,0.9362294647586176
Fourquevaux,43.49846108159464,1.6214370025864837
Le Fousseret,43.286087726208365,1.064927441505339
Francarville,43.586996959161525,1.748117676129707
Francazal,43.00802880289049,0.9967803156879326
Francon,43.261664100414926,0.9874446777936148
Franquevielle,43.13099379110978,0.5346226128782826
Le Fréchet,43.189830805148226,0.9323798691389358
Fronsac,42.95385349004186,0.6620615224358948
Frontignan-de-Comminges,42.96350330348943,0.6644682240373575
Frontignan-Savès,43.39901954462135,0.9133631020462721
Fronton,43.85207406658381,1.3792567120710095
Roussimort,43.51611883095897,1.3300760481271554
Canal Saint-Martory,43.52357684943702,1.3074788111665034
Fustignac,43.30130300181111,0.9834510936915376
Gagnac-sur-Garonne,43.70708518020116,1.3639212711525674
Gaillac-Toulza,43.256460418391164,1.4562433991511525
Galié,42.99260932057926,0.6336725090368605
Ganties,43.0642146704286,0.8378134491808332
Garac,43.68941057768197,1.0914709616001643
Gardouch,43.38520711041396,1.6781924175504401
Gargas,43.759045297796426,1.4598619755072015
Garidech,43.713407817687724,1.551542033641151
Garin,42.80686024319308,0.49657412685777186
Gauré,43.61732305963729,1.6369987273034061
Gémil,43.73888375517134,1.5952903766041704
Génos,42.99876095346791,0.6684636319885878
Gensac-de-Boulogne,43.25925800782312,0.6034553686012314
Gensac-sur-Garonne,43.21593456433742,1.142787927274719
Gibel,43.30295856559579,1.6762099086473516
Gouaux-de-Larboust,42.7807818558526,0.47729282860033234
Gouaux-de-Luchon,42.85058620668102,0.6412010268213344
Goudex,43.37916399343719,0.9570515784415334
Gourdan-Polignan,43.06912211136801,0.57557504253388
Goutevernisse,43.21442082535193,1.1735878726890634
Gouzens,43.17948083807162,1.1827129707729362
Goyrans,43.48145210829966,1.4267174625092462
Gragnague,43.682727844558556,1.5824023572401722
Gratens,43.32601517708911,1.1231131485688204
Gratentour,43.72012051433339,1.4345363576083627
Grazac,43.31108952352947,1.4485852129675367
Sud-Ouest,43.764339550429995,1.254718935974072
Nord-Est,43.763003388013615,1.3095737921870247
Grépiac,43.407081579546606,1.45225566869896
Le Grès,43.71930064993437,1.0996709854853228
Guran,42.88601572912641,0.6073845448229389
Herran,42.97186371918947,0.8860060564949466
His,43.06518206884877,0.9667613957461211
Huos,43.06932962741578,0.5998461633883381
L'Isle-en-Dodon,43.38136295193563,0.83380523147217
Issus,43.42304977043773,1.5027177710937112
Izaut-de-l'Hôtel,43.013077348848945,0.749560944868937
Jurvielle,42.82929576069631,0.4743790135616419
Juzes,43.447186406017,1.7933342335184608
Juzet-de-Luchon,42.80272173521358,0.6297133830391786
Juzet-d'Izaut,42.97010878098146,0.7575487010204746
Labarthe-Inard,43.108022536124054,0.8325128020454546
Labarthe-Rivière,43.0812364242819,0.6715727483598194
Labarthe-sur-Lèze,43.458692274746895,1.400745292064668
Labastide-Beauvoir,43.48320816782987,1.6635858077062364
Labastide-Clermont,43.34898740742129,1.1059942149980884
Labastide-Paumès,43.333112081083385,0.9355394476651174
Labastide-Saint-Sernin,43.73594571623192,1.4659546797505658
Labastidette,43.45706337477796,1.237239154567466
Labège,43.53888205041619,1.521511430914856
Labroquère,43.042115535851316,0.5918403645646493
Labruyère-Dorsa,43.405247446993016,1.4709686334844048
Lacaugne,43.28135936885803,1.2822311903855952
Lacroix-Falgarde,43.500661456249304,1.423983877883305
Laffite-Toupière,43.165803730268614,0.9128857281371374
Lafitte-Vigordane,43.30338867495433,1.1620989762042975
Lagarde,43.345528638663524,1.6966361214584942
Lagardelle-sur-Lèze,43.41421886038242,1.3932514789003683
Lagrâce-Dieu,43.33774291546662,1.4053289059337184
Lagraulet-Saint-Nicolas,43.788709813430074,1.073637286451264
Lahage,43.440129043766575,1.0664581588488582
Lahitère,43.14183941498147,1.1854420121211897
Lalouret-Laffiteau,43.18678961394135,0.700497048888748
Lamasquère,43.48440555666363,1.2481797327276403
Landorthe,43.12952910264698,0.7771309517262394
Lanta,43.561325882018366,1.6681022843912439
Lapeyrère,43.204797288182924,1.3110587263220004
Lapeyrouse-Fossat,43.70113446197325,1.5109437914495274
Larcan,43.171308290027596,0.7224359741705312
Laréole,43.74167470193142,1.0232446472315246
Larroque,43.1956832356481,0.6137817854531614
Lasserre-Pradère,43.63900996701709,1.1793551135428375
Latoue,43.17239345345776,0.7819410987830303
Latour,43.20238293331078,1.2819364689109543
Latrape,43.24940191732869,1.2908186982072736
Launac,43.75015282768463,1.1709647350022263
Le Village,43.67607907605076,1.4609436410967858
Les Sables,43.663679002212575,1.449718756468451
Lautignac,43.37929109538788,1.0636021793151018
Lauzerville,43.55820626209302,1.5665936958030127
Lavalette,43.63918417229408,1.592369183168664
Lavelanet-de-Comminges,43.25257514572159,1.1152827406789034
Lavernose-Lacasse,43.391203719579956,1.2464078530681857
Layrac-sur-Tarn,43.834064979830025,1.5621112271203117
Lécussan,43.154982928466204,0.49237348131442304
Lège,42.879398322708,0.5992808754448802
La Bastide,43.57947503301049,1.2248033341221727
Castelnouvel,43.59142447111191,1.2553505149198534
Bayonne,43.59889430021967,1.2131318564852276
Lescuns,43.24491866143046,1.0050062527458685
Lespinasse,43.71632883564422,1.38248192451271
Lespiteau,43.06617975175142,0.7619687766755467
Lespugue,43.22993231511502,0.666462761223507
Lestelle-de-Saint-Martory,43.11887845972929,0.9020642998499124
Lévignac,43.65935741837107,1.2032126092699074
Lherm,43.42931088229442,1.2231806585153853
Lieoux,43.149454193356476,0.7740194014126062
Lilhac,43.28508934912302,0.8092268127346681
Lodes,43.166005247897694,0.6575657496499997
Longages,43.35727181681347,1.214652255692636
Loubens-Lauragais,43.57388492838357,1.783455131534192
Loudet,43.14010474573135,0.5765778176597418
Lourde,42.98489616249289,0.6579229486634559
Luscan,43.01328622954463,0.626804506198074
Lussan-Adeilhac,43.29572780377908,0.9516248484998946
Lux,43.431083391544064,1.7813358742601224
La Magdelaine-sur-Tarn,43.81327514305013,1.5354614489614642
Mailholas,43.24569049039799,1.2505749843762155
Malvezie,43.00727295271467,0.7001772348283349
Mancioux,43.1667213548322,0.9414700682058944
Mane,43.08057702945879,0.9456891867528836
Marignac,42.894882128869284,0.6659632349712623
Marignac-Lasclares,43.304531431625925,1.10605339385487
Marignac-Laspeyres,43.21257046552977,0.9618289286605141
Marliac,43.223762163986564,1.4732153555272824
Marquefave,43.309671435241654,1.2589116876915456
Marsoulas,43.10675013672436,0.9943945530034134
Martisserre,43.39450032247552,0.885225883865976
Martres-de-Rivière,43.082727027281635,0.6448476678023781
Martres-Tolosane,43.20220130130108,1.0017732450872996
Mascarville,43.55839891424021,1.7529024059816616
Massabrac,43.221573275862035,1.3678057953174632
Mauran,43.184403339961385,1.0225666711817558
Mauremont,43.455935276588505,1.6809009016558645
Maurens,43.466037637900655,1.797649624869176
Mauressac,43.32125320149468,1.434622601007875
Maureville,43.52955999675901,1.7141284254594829
Mauvaisin,43.35939696239018,1.5383548411264716
Mauvezin,43.38459466655033,0.92078087408186
Mauzac,43.375773086394126,1.3024349489457463
Mayrègne,42.84840977033387,0.5399657690797103
Mazères-sur-Salat,43.13293049638928,0.9641498219894482
Melles,42.86715412642338,0.8086083470616244
Menville,43.67940581780978,1.1878403042813122
Mérenvielle,43.620428998901396,1.1677339954944557
Mervilla,43.50665529730753,1.4735568543337338
Merville,43.72212533618452,1.295674384263463
Milhas,42.97785581897373,0.8275229830324768
Mirambeau,43.40586502402871,0.863852639874462
Miramont-de-Comminges,43.09155312733578,0.7556808457627465
Miremont,43.37652649641093,1.4166053612400975
Mirepoix-sur-Tarn,43.82443877374981,1.577255946060849
Molas,43.40047335235473,0.7789905601963452
Moncaup,42.972813341367285,0.7017444705736464
Mondavezan,43.24139885744976,1.042649281973434
Mondilhan,43.290486090924006,0.7075359216775046
Mondonville,43.66317623996789,1.2807749969956128
Mondouzil,43.631211067928334,1.5627429201889371
Monès,43.418070968338604,1.0322377009791854
Monestrol,43.33234703793111,1.663140802529078
Mons,43.61101204535275,1.5735066357472358
Montaigut-sur-Save,43.680535563479886,1.2346356149041575
Montastruc-de-Salies,43.038050708627765,0.9014608890167501
Montastruc-la-Conseillère,43.721722293122035,1.589193107350875
Montastruc-Savès,43.361710794101185,1.0187487608875927
Montauban-de-Luchon,42.79023494832469,0.6221995563581062
Montaut,43.345464687656275,1.3101605899869004
Montberaud,43.15962416937448,1.155230427044019
Montbernard,43.30414812276647,0.7673650457841351
Montberon,43.720060354373594,1.4889812847285413
Montbrun-Bocage,43.119583631163344,1.249134527631805
Montbrun-Lauragais,43.4557299640686,1.520206188462974
Montclar-de-Comminges,43.17102804245556,1.029821293670985
Montclar-Lauragais,43.36316163972487,1.713406199287495
Mont-de-Galié,42.992781195925275,0.6463303707844446
Montégut-Bourjac,43.28138949175938,0.9848601204530365
Montégut-Lauragais,43.47762152814471,1.9310949336289365
Montespan,43.08613913466721,0.8599221934298833
Montesquieu-Guittaut,43.33857977104859,0.767152835382538
Montesquieu-Lauragais,43.4072523556509,1.6275195949164505
Montesquieu-Volvestre,43.19253110052334,1.2178867268628173
Montgaillard-de-Salies,43.059098788034056,0.9324417141674324
Montgaillard-Lauragais,43.42864524947294,1.7027531476049
Montgaillard-sur-Save,43.25463886170641,0.7167805022395686
Montgazin,43.305373653818904,1.3034735575743757
Montgeard,43.34337694410333,1.6410529965366567
Montgiscard,43.45505092702373,1.5703486589947173
Montgras,43.450058876955914,1.0668342670077422
Montjoire,43.77821288989217,1.5269231235918908
Montlaur,43.48471542959683,1.5802141757904824
Montmaurin,43.226985300556585,0.6362327886816701
Montoulieu-Saint-Bernard,43.231401431357845,0.9066030710241253
Montoussin,43.279892575727885,1.0111497475363156
Montpitol,43.704298382186735,1.642844160189268
Montrabé,43.642281427232255,1.5288633944333518
Montréjeau,43.08808865019522,0.5578783718167073
Montsaunès,43.1097030625445,0.932649176453601
Mourvilles-Basses,43.48876904318061,1.6993788827210223
Mourvilles-Hautes,43.42439593105847,1.8200979552699033
Moustajon,42.814490409396846,0.5911797247853188
Centre Historique,43.462194073189636,1.3271097355740227
Delpech,43.46500540394993,1.3184342183837185
Quartier Nord,43.46713308283441,1.3323027383608377
Occitanie,43.46773319931993,1.3373732970308922
Barri-Brioudes,43.45779967991248,1.3516220897284523
Lycée Aragon-Estantens,43.421836189895075,1.327837215049123
Vasconia-L'Ermitage,43.44055541078838,1.318740591686219
Boutbouilhes-Ox,43.4442129437784,1.2896854880162176
Saudrune,43.472216581290866,1.278447024843671
Zone d'Activités Nord,43.48152849985414,1.335107409696723
Nailloux,43.365040172655725,1.6130908432437965
Nénigan,43.35307735605609,0.7094934898227399
Nizan-Gesse,43.230537710189516,0.5974173848787926
Noé,43.360333004927426,1.2705623070584084
Nogaret,43.49259580505625,1.9335189408578999
Noueilles,43.41514400899203,1.5258344299362043
Odars,43.521984267980564,1.5932722370551191
Ondes,43.786293797712034,1.304590556450928
Oô,42.74198035211234,0.49611963213383403
Ore,42.973728766821324,0.6452775811889511
Palaminy,43.194584773315896,1.06047782327512
Paulhac,43.75382610688286,1.5550207942278862
Payssous,43.03406426339981,0.7171846759558886
Péchabou,43.5010400444802,1.5101844663274
Pechbonnieu,43.711295548717224,1.4585418833020276
Pechbusque,43.525123585922785,1.4566762251000944
Péguilhan,43.322861288608415,0.7014257039570176
Pelleport,43.741836907397285,1.1192959054701173
Peyrissas,43.28860669314198,0.9116618186432515
Peyrouzet,43.20803804909792,0.8317902468889792
Peyssies,43.32552861476486,1.1847259469857132
Vieux Village,43.61589921111952,1.2896290315065173
Nouveaux Quartiers,43.614135766095814,1.2718465205149283
Campagne,43.62962389621138,1.258295474570536
Pin-Balma,43.622431115636964,1.5355358778755743
Le Pin-Murelet,43.397176590950195,1.0211260487972524
Pinsaguel,43.50291228235681,1.3940543710517683
Pins-Justaret,43.482203906980736,1.391177154300536
Plagne,43.16088289529349,1.0588980375773076
Plagnole,43.41177474207389,1.0640808924456426
Pyrénées-Rivière,43.566731554796704,1.3038677765009226
Campagne-Coustaou,43.56211019748698,1.3153896681624822
Monestié-Birazel,43.54539410220019,1.2906285794287218
Terris La Justice,43.55574217701879,1.2639719139114958
Écoles-Menude,43.58544582203771,1.2905198902196642
Le Plan,43.1667871799256,1.1223003399753246
Pointis-de-Rivière,43.090985489697395,0.6256966995176135
Pointis-Inard,43.083548075638326,0.797360134062315
Polastron,43.31956429787815,0.9517666382729931
Pompertuzat,43.494324946572185,1.5220237784977768
Ponlat-Taillebourg,43.11198222110085,0.5963096187348826
Portet-d'Aspet,42.94200981264295,0.8553681577011466
Portet-de-Luchon,42.81143188052863,0.4708468357998153
Centre,43.52567340400269,1.4076847955238405
Zone d'Activités,43.53270028734486,1.3861739967563032
Récebedou-Tardines,43.54191933411665,1.4097329393008449
Bords de Garonne,43.52483460572131,1.417961755058167
Imperial,43.51819501606332,1.3922941443533627
Poubeau,42.827617195243725,0.4922659737143057
Poucharramet,43.42326445385106,1.1667596269851126
Pouy-de-Touges,43.336283641319106,1.049330509429818
Pouze,43.433866583967685,1.534357872157276
Préserville,43.52018122188672,1.631639162225573
Proupiary,43.158357078057826,0.8681532417116634
Prunet,43.57253225827207,1.7293160842871427
Puydaniel,43.33165435267281,1.4226553718834212
Puymaurin,43.37022933489014,0.7531143213701545
Puysségur,43.75209430787211,1.0662222165409332
Quint-Fonsegrives,43.5812537215496,1.5430675375170086
Marnac,43.54551805634646,1.4809217925865454
La Peyrade,43.544152181371985,1.472096908348368
Cité Rose,43.55126036057483,1.4739541742313136
Parc Technologique,43.548747801955116,1.4892014624972365
Port Sud,43.54028457214408,1.486017913848205
Les Coteaux,43.539084160073095,1.466823672498406
Razecueillé,42.96365238035654,0.8139608230662085
Rebigue,43.489873070015875,1.4775422458582375
Régades,43.05320901627013,0.7184570772627857
Renneville,43.378755464902895,1.7220117879038999
Centre,43.451319256437586,1.9999816479532846
Ouest,43.478339634546494,2.0009087732054236
Habitat Diffus,43.43743318072996,1.9685430295627453
Rieucazé,43.0760069094396,0.752601689689137
Rieumajou,43.41227144243239,1.802248766957465
Rieumes,43.41168201285333,1.114936802402865
Rieux-Volvestre,43.25548656824232,1.206713872034272
Riolas,43.35086558535848,0.9185131388519889
Roquefort-sur-Garonne,43.159960517749205,0.9868178568301171
Roques,43.50721499967037,1.3543492456171344
Roquesérière,43.73365095663656,1.6371139251504434
Roquettes,43.494385560012205,1.3745273524225219
Rouède,43.05645434076598,0.883289959118692
Rouffiac-Tolosan,43.66382984432945,1.5260044532627173
Roumens,43.4644645597863,1.9359730427591495
Sabonnères,43.468820095419616,1.056661118926935
Saccourvielle,42.81833021475588,0.5685814269212099
Saiguède,43.52354767519348,1.1416428338392381
Le Terroir,43.697801439035196,1.4076867483746134
Le Mariel,43.68544876067547,1.4193438364961042
Saint-André,43.2741437009853,0.8474481773407938
Saint-Araille,43.35259400486077,1.0031938531170668
Saint-Aventin,42.75972315174262,0.5764067062339783
Saint-Béat-Lez,42.905977595731876,0.69044697871822
Saint-Bertrand-de-Comminges,43.02395578249243,0.5522053994917974
Saint-Cézert,43.78149546952761,1.1917041699430917
Saint-Christaud,43.1926117733098,1.128155888070631
Saint-Clar-de-Rivière,43.47583654902096,1.2085101708454216
Saint-Élix-le-Château,43.28207121951445,1.137576794835601
Saint-Élix-Séglan,43.19596088963099,0.8494018095771563
Saint-Félix-Lauragais,43.4506541315469,1.9017041771931682
Saint-Ferréol-de-Comminges,43.338429964433125,0.7363709045626146
Sainte-Foy-d'Aigrefeuille,43.55076996524642,1.6034297303832843
Sainte-Foy-de-Peyrolières,43.48094372348919,1.1369443533751546
Saint-Frajou,43.330881928718256,0.8506518602154098
Cœur de Ville,43.109974328364274,0.7229259155065862
Quartier Ouest,43.10346186705422,0.7159818030253589
Quartier Nord,43.11484622968329,0.7222579172364515
Quartier Est,43.11055543119568,0.7400202806823809
Saint-Gaudens-Garonne,43.09994432521104,0.723191228772015
Saint-Gaudens-Coteaux,43.13045243077359,0.7272499649501789
Saint-Geniès-Bellevue,43.684792398882124,1.4802420864249364
Saint-Germier,43.468364440691616,1.7260484993179872
Saint-Hilaire,43.42113322483372,1.2684453140270335
Saint-Ignan,43.1565259453494,0.6910886703618646
Ouest,43.66921533349793,1.4911834395724832
Nord,43.67406426950501,1.4946888599841004
Est,43.655518031055514,1.5121071937907038
Sud,43.65937115413147,1.498872766881664
Saint-Jean-Lherm,43.6982694650004,1.6172633486164496
Saint-Jory,43.73919843101312,1.3568185049257935
Saint-Julia,43.49374769067767,1.8937172670411568
